air_temp,Difuse Horizontal Irradiation,Direct Normal Irradiation,Global Horizontal Irradiation,Global Tilted Irradiation,timestamp,active_power_mean_w,neg_ac_energy_wh,pos_ac_energy_wh,hour,date,input_energy_wh,efficiency
17,148,0,148,143,2024-08-27 08:30:00+03:00,84666,0,21305,8.5,2024-08-27,280308.60000000003,0.07600551677686664
17,261,0,261,252,2024-08-27 09:00:00+03:00,154434,0,39386,9.0,2024-08-27,493970.4,0.07973352249446525
18,319,0,319,308,2024-08-27 09:30:00+03:00,91105,0,24910,9.5,2024-08-27,603741.6,0.04125937321529608
19,365,0,365,352,2024-08-27 10:00:00+03:00,240764,0,60378,10.0,2024-08-27,689990.4,0.0875055652948215
19,434,9,441,427,2024-08-27 10:30:00+03:00,243003,0,62024,10.5,2024-08-27,837005.4,0.07410226983003933
20,453,0,453,437,2024-08-27 11:00:00+03:00,385669,0,98584,11.0,2024-08-27,856607.4,0.1150865612414742
20,479,149,617,605,2024-08-27 11:30:00+03:00,401880,0,101172,11.5,2024-08-27,1185921.0,0.08531091025456164
21,267,602,845,844,2024-08-27 12:00:00+03:00,336806,0,87029,12.0,2024-08-27,1654408.8,0.05260428982244292
21,122,870,970,974,2024-08-27 12:30:00+03:00,431048,0,121691,12.5,2024-08-27,1909234.8,0.0637381007301983
22,100,905,986,990,2024-08-27 13:00:00+03:00,466610,0,123413,13.0,2024-08-27,1940598.0,0.06359534535230893
23,157,805,933,937,2024-08-27 13:30:00+03:00,435336,0,111294,13.5,2024-08-27,1836707.4000000001,0.060594300431304406
23,387,371,733,728,2024-08-27 14:00:00+03:00,325482,0,86467,14.0,2024-08-27,1427025.6,0.060592465895496196
24,477,105,571,558,2024-08-27 14:30:00+03:00,194925,0,48270,14.5,2024-08-27,1093791.6,0.04413089294158046
24,407,0,407,393,2024-08-27 15:00:00+03:00,236815,0,55666,15.0,2024-08-27,770358.6,0.0722598540471931
24,299,0,299,289,2024-08-27 15:30:00+03:00,202611,0,59840,15.5,2024-08-27,566497.8,0.10563147818049778
24,228,260,391,393,2024-08-27 16:00:00+03:00,283157,0,72354,16.0,2024-08-27,770358.6,0.09392249271962434
24,82,772,513,539,2024-08-27 16:30:00+03:00,183408,0,47112,16.5,2024-08-27,1056547.8,0.044590505039147306
24,131,475,351,370,2024-08-27 17:00:00+03:00,97832,0,25966,17.0,2024-08-27,725274.0,0.03580164186224792
23,118,339,222,238,2024-08-27 17:30:00+03:00,47481,0,13091,17.5,2024-08-27,466527.60000000003,0.02806050488759936
22,46,509,152,184,2024-08-27 18:00:00+03:00,8593,6,2416,18.0,2024-08-27,360676.8,0.0066985178974638794
22,23,183,44,57,2024-08-27 18:30:00+03:00,2,15,1,18.5,2024-08-27,111731.40000000001,8.95003553164106e-06
21,0,0,0,0,2024-08-27 19:00:00+03:00,0,0,0,19.0,2024-08-27,0.0,0.0
21,0,0,0,0,2024-08-27 19:30:00+03:00,0,0,0,19.5,2024-08-27,0.0,0.0
20,0,0,0,0,2024-08-27 20:00:00+03:00,0,0,0,20.0,2024-08-27,0.0,0.0
20,0,0,0,0,2024-08-27 20:30:00+03:00,0,0,0,20.5,2024-08-27,0.0,0.0
20,0,0,0,0,2024-08-27 21:00:00+03:00,0,0,0,21.0,2024-08-27,0.0,0.0
19,0,0,0,0,2024-08-27 21:30:00+03:00,0,0,0,21.5,2024-08-27,0.0,0.0
18,0,0,0,0,2024-08-27 22:00:00+03:00,0,0,0,22.0,2024-08-27,0.0,0.0
18,0,0,0,0,2024-08-27 22:30:00+03:00,0,0,0,22.5,2024-08-27,0.0,0.0
18,0,0,0,0,2024-08-27 23:00:00+03:00,0,0,0,23.0,2024-08-27,0.0,0.0
18,0,0,0,0,2024-08-27 23:30:00+03:00,0,0,0,23.5,2024-08-27,0.0,0.0
17,0,0,0,0,2024-08-28 00:00:00+03:00,0,0,0,0.0,2024-08-27,0.0,0.0
17,0,0,0,0,2024-08-28 00:30:00+03:00,0,0,0,0.5,2024-08-27,0.0,0.0
17,0,0,0,0,2024-08-28 01:00:00+03:00,0,0,0,1.0,2024-08-27,0.0,0.0
17,0,0,0,0,2024-08-28 01:30:00+03:00,0,0,0,1.5,2024-08-27,0.0,0.0
16,0,0,0,0,2024-08-28 02:00:00+03:00,0,0,0,2.0,2024-08-27,0.0,0.0
16,0,0,0,0,2024-08-28 02:30:00+03:00,0,0,0,2.5,2024-08-27,0.0,0.0
16,0,0,0,0,2024-08-28 03:00:00+03:00,0,0,0,3.0,2024-08-28,0.0,0.0
16,0,0,0,0,2024-08-28 03:30:00+03:00,0,0,0,3.5,2024-08-28,0.0,0.0
16,0,0,0,0,2024-08-28 04:00:00+03:00,0,0,0,4.0,2024-08-28,0.0,0.0
16,0,0,0,0,2024-08-28 04:30:00+03:00,0,0,0,4.5,2024-08-28,0.0,0.0
16,0,0,0,0,2024-08-28 05:00:00+03:00,0,0,0,5.0,2024-08-28,0.0,0.0
15,0,0,0,0,2024-08-28 05:30:00+03:00,0,0,0,5.5,2024-08-28,0.0,0.0
15,0,0,0,0,2024-08-28 06:00:00+03:00,0,0,0,6.0,2024-08-28,0.0,0.0
15,0,0,0,0,2024-08-28 06:30:00+03:00,28,0,60,6.5,2024-08-28,0.0,0.0
15,15,86,23,28,2024-08-28 07:00:00+03:00,27457,0,6249,7.0,2024-08-28,54885.6,0.11385500021863658
15,49,393,117,142,2024-08-28 07:30:00+03:00,26428,0,7056,7.5,2024-08-28,278348.4,0.025349525989730854
16,84,467,224,250,2024-08-28 08:00:00+03:00,138536,0,36310,8.0,2024-08-28,490050.0,0.07409448015508621
17,144,416,312,330,2024-08-28 08:30:00+03:00,68832,0,18542,8.5,2024-08-28,646866.0,0.028664360161146204
17,108,670,466,489,2024-08-28 09:00:00+03:00,372965,0,98515,9.0,2024-08-28,958537.8,0.10277633286866725
18,79,830,604,626,2024-08-28 09:30:00+03:00,323974,0,82960,9.5,2024-08-28,1227085.2,0.0676073674427823
19,85,858,707,725,2024-08-28 10:00:00+03:00,288219,0,70251,10.0,2024-08-28,1421145.0,0.049432675764964164
20,117,826,781,793,2024-08-28 10:30:00+03:00,376157,0,98648,10.5,2024-08-28,1554438.6,0.0634621399648722
21,93,895,873,881,2024-08-28 11:00:00+03:00,379052,0,104117,11.0,2024-08-28,1726936.2,0.06029000955565122
22,95,906,930,936,2024-08-28 11:30:00+03:00,374024,0,94541,11.5,2024-08-28,1834747.2,0.05152807972673293
23,256,640,869,868,2024-08-28 12:00:00+03:00,526298,0,133313,12.0,2024-08-28,1701453.6,0.07835241584019688
23,166,802,950,951,2024-08-28 12:30:00+03:00,477000,0,119034,12.5,2024-08-28,1864150.2,0.06385429671922359
24,89,933,1002,1004,2024-08-28 13:00:00+03:00,424159,0,107274,13.0,2024-08-28,1968040.8,0.05450801629722311
24,96,919,982,985,2024-08-28 13:30:00+03:00,387440,0,94084,13.5,2024-08-28,1930797.0,0.048728064110312996
25,255,629,843,843,2024-08-28 14:00:00+03:00,281698,0,69692,14.0,2024-08-28,1652448.6,0.04217498807527205
25,410,281,660,654,2024-08-28 14:30:00+03:00,293796,0,75005,14.5,2024-08-28,1281970.8,0.058507572871394575
26,297,470,685,687,2024-08-28 15:00:00+03:00,420142,0,104562,15.0,2024-08-28,1346657.4000000001,0.0776455837988192
26,396,109,479,470,2024-08-28 15:30:00+03:00,335928,0,85790,15.5,2024-08-28,921294.0,0.0931190260655122
25,321,181,439,436,2024-08-28 16:00:00+03:00,183126,0,47504,16.0,2024-08-28,854647.2000000001,0.055583169289035284
25,284,135,357,355,2024-08-28 16:30:00+03:00,144992,0,36156,16.5,2024-08-28,695871.0,0.051957905991196644
25,222,120,278,277,2024-08-28 17:00:00+03:00,91759,0,24422,17.0,2024-08-28,542975.4,0.04497809661358507
25,150,175,205,211,2024-08-28 17:30:00+03:00,71498,0,18380,17.5,2024-08-28,413602.2,0.04443883518994821
24,72,331,136,157,2024-08-28 18:00:00+03:00,13431,2,3331,18.0,2024-08-28,307751.4,0.01082367131392416
23,26,147,43,53,2024-08-28 18:30:00+03:00,7,16,0,18.5,2024-08-28,103890.6,0.0
23,0,0,0,0,2024-08-28 19:00:00+03:00,0,0,0,19.0,2024-08-28,0.0,0.0
22,0,0,0,0,2024-08-28 19:30:00+03:00,0,0,0,19.5,2024-08-28,0.0,0.0
21,0,0,0,0,2024-08-28 20:00:00+03:00,0,0,0,20.0,2024-08-28,0.0,0.0
20,0,0,0,0,2024-08-28 20:30:00+03:00,0,0,0,20.5,2024-08-28,0.0,0.0
19,0,0,0,0,2024-08-28 21:00:00+03:00,0,0,0,21.0,2024-08-28,0.0,0.0
19,0,0,0,0,2024-08-28 21:30:00+03:00,0,0,0,21.5,2024-08-28,0.0,0.0
19,0,0,0,0,2024-08-28 22:00:00+03:00,0,0,0,22.0,2024-08-28,0.0,0.0
18,0,0,0,0,2024-08-28 22:30:00+03:00,0,0,0,22.5,2024-08-28,0.0,0.0
18,0,0,0,0,2024-08-28 23:00:00+03:00,0,0,0,23.0,2024-08-28,0.0,0.0
18,0,0,0,0,2024-08-28 23:30:00+03:00,0,0,0,23.5,2024-08-28,0.0,0.0
18,0,0,0,0,2024-08-29 00:00:00+03:00,0,0,0,0.0,2024-08-28,0.0,0.0
18,0,0,0,0,2024-08-29 00:30:00+03:00,0,0,0,0.5,2024-08-28,0.0,0.0
17,0,0,0,0,2024-08-29 01:00:00+03:00,0,0,0,1.0,2024-08-28,0.0,0.0
17,0,0,0,0,2024-08-29 01:30:00+03:00,0,0,0,1.5,2024-08-28,0.0,0.0
17,0,0,0,0,2024-08-29 02:00:00+03:00,0,0,0,2.0,2024-08-28,0.0,0.0
16,0,0,0,0,2024-08-29 02:30:00+03:00,0,0,0,2.5,2024-08-28,0.0,0.0
16,0,0,0,0,2024-08-29 03:00:00+03:00,0,0,0,3.0,2024-08-29,0.0,0.0
16,0,0,0,0,2024-08-29 03:30:00+03:00,0,0,0,3.5,2024-08-29,0.0,0.0
16,0,0,0,0,2024-08-29 04:00:00+03:00,0,0,0,4.0,2024-08-29,0.0,0.0
16,0,0,0,0,2024-08-29 04:30:00+03:00,0,0,0,4.5,2024-08-29,0.0,0.0
16,0,0,0,0,2024-08-29 05:00:00+03:00,0,0,0,5.0,2024-08-29,0.0,0.0
16,0,0,0,0,2024-08-29 05:30:00+03:00,0,0,0,5.5,2024-08-29,0.0,0.0
16,0,0,0,0,2024-08-29 06:00:00+03:00,0,0,0,6.0,2024-08-29,0.0,0.0
16,0,0,0,0,2024-08-29 06:30:00+03:00,579,3,109,6.5,2024-08-29,0.0,0.0
16,16,91,24,30,2024-08-29 07:00:00+03:00,34801,0,9239,7.0,2024-08-29,58806.0,0.15710981872598034
16,44,434,122,148,2024-08-29 07:30:00+03:00,116901,0,30565,7.5,2024-08-29,290109.60000000003,0.10535673414461293
16,62,600,242,273,2024-08-29 08:00:00+03:00,164721,0,43063,8.0,2024-08-29,535134.6,0.08047134309760573
17,120,517,337,359,2024-08-29 08:30:00+03:00,187370,0,47872,8.5,2024-08-29,703711.8,0.0680278489006437
18,101,707,478,501,2024-08-29 09:00:00+03:00,141704,0,39040,9.0,2024-08-29,982060.2000000001,0.03975316380808427
19,86,818,605,625,2024-08-29 09:30:00+03:00,370661,0,98804,9.5,2024-08-29,1225125.0,0.08064809713294561
20,90,853,710,725,2024-08-29 10:00:00+03:00,581343,0,147624,10.0,2024-08-29,1421145.0,0.10387680356332393
21,94,876,800,811,2024-08-29 10:30:00+03:00,604038,0,157708,10.5,2024-08-29,1589722.2,0.09920475413880488
22,96,893,876,882,2024-08-29 11:00:00+03:00,317442,0,77673,11.0,2024-08-29,1728896.4000000001,0.04492634723514954
23,98,905,935,938,2024-08-29 11:30:00+03:00,545813,0,138776,11.5,2024-08-29,1838667.6,0.07547639388435408
23,101,911,975,976,2024-08-29 12:00:00+03:00,457784,0,117231,12.0,2024-08-29,1913155.2,0.061276262375368186
24,105,912,997,996,2024-08-29 12:30:00+03:00,578776,0,151056,12.5,2024-08-29,1952359.2,0.0773710083677225
25,106,911,1000,999,2024-08-29 13:00:00+03:00,629651,0,161838,13.0,2024-08-29,1958239.8,0.08264462809917356
25,109,903,981,981,2024-08-29 13:30:00+03:00,220604,0,56757,13.5,2024-08-29,1922956.2,0.029515492864580068
26,195,746,892,892,2024-08-29 14:00:00+03:00,345907,0,84646,14.0,2024-08-29,1748498.4000000001,0.04841068198861377
26,317,487,750,748,2024-08-29 14:30:00+03:00,303375,0,81051,14.5,2024-08-29,1466229.6,0.055278518453044455
27,328,407,664,663,2024-08-29 15:00:00+03:00,266844,0,70261,15.0,2024-08-29,1299612.6,0.05406303386101365
27,395,117,483,474,2024-08-29 15:30:00+03:00,244077,0,65334,15.5,2024-08-29,929134.8,0.07031703042443356
27,324,12,333,322,2024-08-29 16:00:00+03:00,109028,0,26717,16.0,2024-08-29,631184.4,0.04232835919265432
26,261,7,265,257,2024-08-29 16:30:00+03:00,112640,0,29110,16.5,2024-08-29,503771.4,0.057784145745471055
26,126,0,126,122,2024-08-29 17:00:00+03:00,21988,0,5727,17.0,2024-08-29,239144.4,0.023947874171421118
25,81,0,81,78,2024-08-29 17:30:00+03:00,15603,0,3987,17.5,2024-08-29,152895.6,0.026076616985707894
25,24,0,24,23,2024-08-29 18:00:00+03:00,6548,18,1651,18.0,2024-08-29,45084.6,0.03662004320765849
24,27,96,37,44,2024-08-29 18:30:00+03:00,0,4,0,18.5,2024-08-29,86248.8,0.0
23,0,0,0,0,2024-08-29 19:00:00+03:00,0,0,0,19.0,2024-08-29,0.0,0.0
22,0,0,0,0,2024-08-29 19:30:00+03:00,0,0,0,19.5,2024-08-29,0.0,0.0
21,0,0,0,0,2024-08-29 20:00:00+03:00,0,0,0,20.0,2024-08-29,0.0,0.0
20,0,0,0,0,2024-08-29 20:30:00+03:00,0,0,0,20.5,2024-08-29,0.0,0.0
20,0,0,0,0,2024-08-29 21:00:00+03:00,0,0,0,21.0,2024-08-29,0.0,0.0
19,0,0,0,0,2024-08-29 21:30:00+03:00,0,0,0,21.5,2024-08-29,0.0,0.0
19,0,0,0,0,2024-08-29 22:00:00+03:00,0,0,0,22.0,2024-08-29,0.0,0.0
18,0,0,0,0,2024-08-29 22:30:00+03:00,0,0,0,22.5,2024-08-29,0.0,0.0
18,0,0,0,0,2024-08-29 23:00:00+03:00,0,0,0,23.0,2024-08-29,0.0,0.0
17,0,0,0,0,2024-08-29 23:30:00+03:00,0,0,0,23.5,2024-08-29,0.0,0.0
17,0,0,0,0,2024-08-30 00:00:00+03:00,0,0,0,0.0,2024-08-29,0.0,0.0
17,0,0,0,0,2024-08-30 00:30:00+03:00,0,0,0,0.5,2024-08-29,0.0,0.0
17,0,0,0,0,2024-08-30 01:00:00+03:00,0,0,0,1.0,2024-08-29,0.0,0.0
17,0,0,0,0,2024-08-30 01:30:00+03:00,0,0,0,1.5,2024-08-29,0.0,0.0
17,0,0,0,0,2024-08-30 02:00:00+03:00,0,0,0,2.0,2024-08-29,0.0,0.0
16,0,0,0,0,2024-08-30 02:30:00+03:00,0,0,0,2.5,2024-08-29,0.0,0.0
16,0,0,0,0,2024-08-30 03:00:00+03:00,0,0,0,3.0,2024-08-30,0.0,0.0
16,0,0,0,0,2024-08-30 03:30:00+03:00,0,0,0,3.5,2024-08-30,0.0,0.0
16,0,0,0,0,2024-08-30 04:00:00+03:00,0,0,0,4.0,2024-08-30,0.0,0.0
15,0,0,0,0,2024-08-30 04:30:00+03:00,0,0,0,4.5,2024-08-30,0.0,0.0
15,0,0,0,0,2024-08-30 05:00:00+03:00,0,0,0,5.0,2024-08-30,0.0,0.0
15,0,0,0,0,2024-08-30 05:30:00+03:00,0,0,0,5.5,2024-08-30,0.0,0.0
15,0,0,0,0,2024-08-30 06:00:00+03:00,0,0,0,6.0,2024-08-30,0.0,0.0
15,0,0,0,0,2024-08-30 06:30:00+03:00,0,0,2,6.5,2024-08-30,0.0,0.0
15,17,68,24,28,2024-08-30 07:00:00+03:00,9446,0,1986,7.0,2024-08-30,54885.6,0.036184354366172546
15,61,276,112,128,2024-08-30 07:30:00+03:00,22940,0,5937,7.5,2024-08-30,250905.6,0.023662285736149372
16,133,206,192,200,2024-08-30 08:00:00+03:00,33639,0,9048,8.0,2024-08-30,392040.0,0.02307927762473217
16,225,22,234,227,2024-08-30 08:30:00+03:00,94745,0,24516,8.5,2024-08-30,444965.4,0.055096418732782364
17,279,103,335,331,2024-08-30 09:00:00+03:00,126881,0,32991,9.0,2024-08-30,648826.2000000001,0.05084720684830544
18,260,365,494,498,2024-08-30 09:30:00+03:00,202801,0,54659,9.5,2024-08-30,976179.6,0.055992770182863895
19,262,473,606,610,2024-08-30 10:00:00+03:00,164055,0,44750,10.0,2024-08-30,1195722.0,0.03742508710218596
20,304,453,670,670,2024-08-30 10:30:00+03:00,278375,0,72067,10.5,2024-08-30,1313334.0,0.05487332239932873
21,275,567,772,771,2024-08-30 11:00:00+03:00,531353,0,136759,11.0,2024-08-30,1511314.2,0.09049011780607898
22,140,843,921,921,2024-08-30 11:30:00+03:00,557780,0,148630,11.5,2024-08-30,1805344.2,0.08232779101071142
23,106,914,984,982,2024-08-30 12:00:00+03:00,333205,0,92846,12.0,2024-08-30,1924916.4000000001,0.04823378303598016
23,106,918,1006,1003,2024-08-30 12:30:00+03:00,586466,0,156323,12.5,2024-08-30,1966080.6,0.07950996515605718
24,108,917,1008,1005,2024-08-30 13:00:00+03:00,579223,0,140847,13.0,2024-08-30,1970001.0,0.07149590279395797
25,110,910,990,988,2024-08-30 13:30:00+03:00,447420,0,109900,13.5,2024-08-30,1936677.6,0.056746667591962646
25,112,899,953,952,2024-08-30 14:00:00+03:00,311705,0,75723,14.0,2024-08-30,1866110.4000000001,0.04057798509670167
26,189,743,850,851,2024-08-30 14:30:00+03:00,512294,0,129062,14.5,2024-08-30,1668130.2,0.07736926050496538
26,117,853,820,826,2024-08-30 15:00:00+03:00,360661,0,98197,15.0,2024-08-30,1619125.2,0.06064818211710867
26,119,812,727,737,2024-08-30 15:30:00+03:00,272337,0,61696,15.5,2024-08-30,1444667.4000000001,0.04270602354562718
26,125,749,617,632,2024-08-30 16:00:00+03:00,201130,0,52080,16.0,2024-08-30,1238846.4000000001,0.042039109933241114
25,135,642,494,511,2024-08-30 16:30:00+03:00,128612,0,36782,16.5,2024-08-30,1001662.2000000001,0.03672096241627167
25,130,529,368,386,2024-08-30 17:00:00+03:00,87007,0,22049,17.0,2024-08-30,756637.2000000001,0.02914078239875068
25,167,68,188,187,2024-08-30 17:30:00+03:00,68573,0,18075,17.5,2024-08-30,366557.4,0.049310148969847555
25,86,79,100,103,2024-08-30 18:00:00+03:00,7042,4,1846,18.0,2024-08-30,201900.6,0.009143112997187725
24,26,92,36,42,2024-08-30 18:30:00+03:00,0,17,1,18.5,2024-08-30,82328.40000000001,1.2146476792941437e-05
23,0,0,0,0,2024-08-30 19:00:00+03:00,0,0,0,19.0,2024-08-30,0.0,0.0
23,0,0,0,0,2024-08-30 19:30:00+03:00,0,0,0,19.5,2024-08-30,0.0,0.0
22,0,0,0,0,2024-08-30 20:00:00+03:00,0,0,0,20.0,2024-08-30,0.0,0.0
21,0,0,0,0,2024-08-30 20:30:00+03:00,0,0,0,20.5,2024-08-30,0.0,0.0
21,0,0,0,0,2024-08-30 21:00:00+03:00,0,0,0,21.0,2024-08-30,0.0,0.0
20,0,0,0,0,2024-08-30 21:30:00+03:00,0,0,0,21.5,2024-08-30,0.0,0.0
20,0,0,0,0,2024-08-30 22:00:00+03:00,0,0,0,22.0,2024-08-30,0.0,0.0
20,0,0,0,0,2024-08-30 22:30:00+03:00,0,0,0,22.5,2024-08-30,0.0,0.0
19,0,0,0,0,2024-08-30 23:00:00+03:00,0,0,0,23.0,2024-08-30,0.0,0.0
18,0,0,0,0,2024-08-30 23:30:00+03:00,0,0,0,23.5,2024-08-30,0.0,0.0
16,0,0,0,0,2024-08-31 00:00:00+03:00,0,0,0,0.0,2024-08-30,0.0,0.0
15,0,0,0,0,2024-08-31 00:30:00+03:00,0,0,0,0.5,2024-08-30,0.0,0.0
15,0,0,0,0,2024-08-31 01:00:00+03:00,0,0,0,1.0,2024-08-30,0.0,0.0
14,0,0,0,0,2024-08-31 01:30:00+03:00,0,0,0,1.5,2024-08-30,0.0,0.0
14,0,0,0,0,2024-08-31 02:00:00+03:00,0,0,0,2.0,2024-08-30,0.0,0.0
13,0,0,0,0,2024-08-31 02:30:00+03:00,0,0,0,2.5,2024-08-30,0.0,0.0
13,0,0,0,0,2024-08-31 03:00:00+03:00,0,0,0,3.0,2024-08-31,0.0,0.0
13,0,0,0,0,2024-08-31 03:30:00+03:00,0,0,0,3.5,2024-08-31,0.0,0.0
13,0,0,0,0,2024-08-31 04:00:00+03:00,0,0,0,4.0,2024-08-31,0.0,0.0
13,0,0,0,0,2024-08-31 04:30:00+03:00,0,0,0,4.5,2024-08-31,0.0,0.0
13,0,0,0,0,2024-08-31 05:00:00+03:00,0,0,0,5.0,2024-08-31,0.0,0.0
14,0,0,0,0,2024-08-31 05:30:00+03:00,0,0,0,5.5,2024-08-31,0.0,0.0
14,0,0,0,0,2024-08-31 06:00:00+03:00,0,0,0,6.0,2024-08-31,0.0,0.0
14,0,0,0,0,2024-08-31 06:30:00+03:00,3086,0,946,6.5,2024-08-31,0.0,0.0
15,16,124,27,35,2024-08-31 07:00:00+03:00,48233,0,12813,7.0,2024-08-31,68607.0,0.1867593685775504
16,45,461,128,154,2024-08-31 07:30:00+03:00,124504,0,31090,7.5,2024-08-31,301870.8,0.10299108095251347
17,73,563,243,269,2024-08-31 08:00:00+03:00,235819,0,58674,8.0,2024-08-31,527293.8,0.1112738287459477
17,89,656,366,389,2024-08-31 08:30:00+03:00,276355,0,70304,8.5,2024-08-31,762517.8,0.09219981487645272
18,117,676,477,495,2024-08-31 09:00:00+03:00,248311,0,63204,9.0,2024-08-31,970299.0,0.06513868405512116
19,308,212,440,437,2024-08-31 09:30:00+03:00,261630,0,67987,9.5,2024-08-31,856607.4,0.07936774769865401
20,400,81,460,449,2024-08-31 10:00:00+03:00,286870,0,72072,10.0,2024-08-31,880129.8,0.08188792153157409
20,433,129,536,525,2024-08-31 10:30:00+03:00,191908,0,38549,10.5,2024-08-31,1029105.0,0.037458762711287966
21,485,78,553,539,2024-08-31 11:00:00+03:00,268604,0,68310,11.0,2024-08-31,1056547.8,0.06465396075785686
22,499,125,616,601,2024-08-31 11:30:00+03:00,304786,0,80060,11.5,2024-08-31,1178080.2,0.06795802187321373
22,422,343,753,742,2024-08-31 12:00:00+03:00,419954,0,97151,12.0,2024-08-31,1454468.4000000001,0.06679485095722945
23,445,308,747,734,2024-08-31 12:30:00+03:00,330130,0,90217,12.5,2024-08-31,1438786.8,0.06270352216186581
23,555,63,616,599,2024-08-31 13:00:00+03:00,416590,0,100117,13.0,2024-08-31,1174159.8,0.08526692874342998
24,458,266,716,703,2024-08-31 13:30:00+03:00,460786,0,117535,13.5,2024-08-31,1378020.6,0.08529262915227827
24,340,477,786,779,2024-08-31 14:00:00+03:00,558598,0,145426,14.0,2024-08-31,1526995.8,0.09523667321154386
24,176,754,844,843,2024-08-31 14:30:00+03:00,397612,0,112855,14.5,2024-08-31,1652448.6,0.0682956189983761
24,263,537,709,708,2024-08-31 15:00:00+03:00,266597,0,63127,15.0,2024-08-31,1387821.6,0.04548639392844152
24,395,130,490,481,2024-08-31 15:30:00+03:00,430660,0,102753,15.5,2024-08-31,942856.2000000001,0.10898056352601806
24,286,311,492,492,2024-08-31 16:00:00+03:00,358803,0,92378,16.0,2024-08-31,964418.4,0.09578622722254158
24,166,543,467,478,2024-08-31 16:30:00+03:00,257534,0,66067,16.5,2024-08-31,936975.6,0.07051090764796863
24,86,689,394,416,2024-08-31 17:00:00+03:00,144081,0,36261,17.0,2024-08-31,815443.2000000001,0.04446784276329731
23,73,594,269,294,2024-08-31 17:30:00+03:00,67354,0,17199,17.5,2024-08-31,576298.8,0.029843893480257115
23,55,437,145,168,2024-08-31 18:00:00+03:00,12174,4,3101,18.0,2024-08-31,329313.60000000003,0.00941655613372785
22,25,125,38,46,2024-08-31 18:30:00+03:00,0,16,0,18.5,2024-08-31,90169.2,0.0
21,0,0,0,0,2024-08-31 19:00:00+03:00,0,0,0,19.0,2024-08-31,0.0,0.0
21,0,0,0,0,2024-08-31 19:30:00+03:00,0,0,0,19.5,2024-08-31,0.0,0.0
20,0,0,0,0,2024-08-31 20:00:00+03:00,0,0,0,20.0,2024-08-31,0.0,0.0
19,0,0,0,0,2024-08-31 20:30:00+03:00,0,0,0,20.5,2024-08-31,0.0,0.0
19,0,0,0,0,2024-08-31 21:00:00+03:00,0,0,0,21.0,2024-08-31,0.0,0.0
18,0,0,0,0,2024-08-31 21:30:00+03:00,0,0,0,21.5,2024-08-31,0.0,0.0
18,0,0,0,0,2024-08-31 22:00:00+03:00,0,0,0,22.0,2024-08-31,0.0,0.0
18,0,0,0,0,2024-08-31 22:30:00+03:00,0,0,0,22.5,2024-08-31,0.0,0.0
18,0,0,0,0,2024-08-31 23:00:00+03:00,0,0,0,23.0,2024-08-31,0.0,0.0
18,0,0,0,0,2024-08-31 23:30:00+03:00,0,0,0,23.5,2024-08-31,0.0,0.0
17,0,0,0,0,2024-09-01 00:00:00+03:00,0,0,0,0.0,2024-08-31,0.0,0.0
17,0,0,0,0,2024-09-01 00:30:00+03:00,0,0,0,0.5,2024-08-31,0.0,0.0
17,0,0,0,0,2024-09-01 01:00:00+03:00,0,0,0,1.0,2024-08-31,0.0,0.0
17,0,0,0,0,2024-09-01 01:30:00+03:00,0,0,0,1.5,2024-08-31,0.0,0.0
16,0,0,0,0,2024-09-01 02:00:00+03:00,0,0,0,2.0,2024-08-31,0.0,0.0
16,0,0,0,0,2024-09-01 02:30:00+03:00,0,0,0,2.5,2024-08-31,0.0,0.0
16,0,0,0,0,2024-09-01 03:00:00+03:00,0,0,0,3.0,2024-09-01,0.0,0.0
16,0,0,0,0,2024-09-01 03:30:00+03:00,0,0,0,3.5,2024-09-01,0.0,0.0
16,0,0,0,0,2024-09-01 04:00:00+03:00,0,0,0,4.0,2024-09-01,0.0,0.0
16,0,0,0,0,2024-09-01 04:30:00+03:00,0,0,0,4.5,2024-09-01,0.0,0.0
16,0,0,0,0,2024-09-01 05:00:00+03:00,0,0,0,5.0,2024-09-01,0.0,0.0
16,0,0,0,0,2024-09-01 05:30:00+03:00,0,0,0,5.5,2024-09-01,0.0,0.0
16,0,0,0,0,2024-09-01 06:00:00+03:00,0,0,0,6.0,2024-09-01,0.0,0.0
16,0,0,0,0,2024-09-01 06:30:00+03:00,3446,0,600,6.5,2024-09-01,0.0,0.0
16,19,0,19,18,2024-09-01 07:00:00+03:00,57309,0,14966,7.0,2024-09-01,35283.6,0.4241630672607104
16,71,162,104,111,2024-09-01 07:30:00+03:00,101575,0,25069,7.5,2024-09-01,217582.2,0.11521622632733743
16,119,283,205,216,2024-09-01 08:00:00+03:00,150235,0,39090,8.0,2024-09-01,423403.2,0.09232334569034906
17,175,293,297,304,2024-09-01 08:30:00+03:00,126357,0,32516,8.5,2024-09-01,595900.8,0.054566129127532635
17,290,35,309,300,2024-09-01 09:00:00+03:00,186950,0,47707,9.0,2024-09-01,588060.0,0.08112607557052001
18,352,19,364,353,2024-09-01 09:30:00+03:00,127137,0,32814,9.5,2024-09-01,691950.6,0.04742246050512855
18,375,1,376,363,2024-09-01 10:00:00+03:00,127664,0,32828,10.0,2024-09-01,711552.6,0.046135731919186296
19,378,0,378,365,2024-09-01 10:30:00+03:00,194244,0,49497,10.5,2024-09-01,715473.0,0.06918080766150504
